headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Irish,X-ghathÌ_,Related terms,,"X-ghaåÊm ‰Û_,  X-ghathach ‰Û_"," X-ghaåÊm ‰Û_(‰ÛÏX-ray‰Ûù),  X-ghathach ‰Û_(‰ÛÏX-ray‰Ûù, adj)","<li id=""mwEQ""> <span class=""Latn"" id=""mwEg"" lang=""ga""><a href=""X-gha.html"" title=""X-gha"">X-gha</a></span><span>åÊ</span><span class=""gender""><abbr title=""masculine gender"">m</abbr></span><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">X-ray</span><span class=""mention-gloss-double-quote"">‰Ûù</span><span class=""mention-gloss-paren"" id=""mwEw"">)</span></li>, <li id=""mwFA""> <span class=""Latn"" id=""mwFQ"" lang=""ga""><a href=""X-ghathach.html"" title=""X-ghathach"">X-ghathach</a></span><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">X-ray</span><span class=""mention-gloss-double-quote"">‰Ûù</span><span>, adj</span><span class=""mention-gloss-paren"" id=""mwFg"">)</span></li>"
Irish,X-ghathÌ_,References,,"""X-ghathÌ_"" in FoclÌ_ir Gaeilge-BÌ©arla, An GÌ_m, 1977, by Niall ÌÒ DÌ_naill."," ""X-ghathÌ_"" in FoclÌ_ir Gaeilge-BÌ©arla, An GÌ_m, 1977, by Niall ÌÒ DÌ_naill.","<li id=""mwGA""> <span id=""mwGQ"">""</span><a class=""external"" href=""http://www.teanglann.ie/en/fgb/X-ghath%C3%BA"">X-ghathÌ_</a><span>"" in </span><i>FoclÌ_ir Gaeilge-BÌ©arla</i><span>, An GÌ_m, 1977, by </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Niall%20ÌÒ%20DÌ_naill"" title=""wikipedia:Niall ÌÒ DÌ_naill"">Niall ÌÒ DÌ_naill</a><span>.</span></li>"
Irish,X-ghathÌ_ cÌ_che,Noun,åÊm ‰Û_(genitive singular X-ghathaithe chÌ_che), mammography, (medicine) mammography,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">medicine</span><span class=""ib-brac"" id=""mwBw"">)</span> <a href=""mammography.html"" id=""mwCA"" title=""mammography"">mammography</a></li>"
Irish,X-ghathÌ_ cÌ_che,Synonyms,,mamagrafaÌ_ocht, mamagrafaÌ_ocht,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""ga""><a href=""mamagrafa%C3%ADocht.html"" title=""mamagrafaÌ_ocht"">mamagrafaÌ_ocht</a></span></li>"
English,X-inactivation,Noun, ‰Û_(uncountable),lyonization, lyonization,"<li id=""mwBQ""> <a href=""lyonization.html"" id=""mwBg"" title=""lyonization"">lyonization</a></li>"
English,X-junction,Noun, ‰Û_(plural X-junctions),"A non-linear strand of DNA where certain cruciform binding proteins can compete for binding. 1998, Jac A Nickoloff, Merl F Hoekstra, DNA Damage and Repair: Volume I: DNA Repair in Prokaryotes and Lower Eukaryotes [] Page 197 - ""Linear molecules containing the same sequences are not bound, and one X-junction successfully competes with another for binding whereas linear duplexes do not compete."""," A non-linear strand of DNA where certain cruciform binding proteins can compete for binding. 1998, Jac A Nickoloff, Merl F Hoekstra, DNA Damage and Repair: Volume I: DNA Repair in Prokaryotes and Lower Eukaryotes [] Page 197 - ""Linear molecules containing the same sequences are not bound, and one X-junction successfully competes with another for binding whereas linear duplexes do not compete.""","<li id=""mwBQ""> A non-linear strand of DNA where certain cruciform binding proteins can compete for binding.<ul id=""mwBg""><li id=""mwBw""> <b id=""mwCA"">1998</b>, Jac A Nickoloff, Merl F Hoekstra, <i id=""mwCQ"">DNA Damage and Repair: Volume I: DNA Repair in Prokaryotes and Lower Eukaryotes</i> []<dl id=""mwCg""><dd id=""mwCw""> Page 197 - ""Linear molecules containing the same sequences are not bound, and one <b id=""mwDA"">X-junction</b> successfully competes with another for binding whereas linear duplexes do not compete.""</dd></dl></li></ul></li>"
English,X-junctions,Noun,,plural of X-junction, plural of X-junction,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-junction.html"" title=""X-junction"">X-junction</a></i></span></span></li>"
Swedish,X-kromosom,Noun,åÊc, X chromosome, (genetics) X chromosome,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">genetics</span><span class=""ib-brac"" id=""mwBw"">)</span> <a href=""X_chromosome.html"" id=""mwCA"" title=""X chromosome"">X chromosome</a></li>"
Swedish,X-kromosomen,Noun,,"definite singular of X-kromosom"," definite singular of X-kromosom","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">definite singular of <span class=""mention""><a href=""X-kromosom.html"" title=""X-kromosom"">X-kromosom</a></span></span><span></span></li>"
Swedish,X-kromosomens,Noun,,"definite genitive singular of X-kromosom"," definite genitive singular of X-kromosom","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">definite genitive singular of <span class=""mention""><a href=""X-kromosom.html"" title=""X-kromosom"">X-kromosom</a></span></span><span></span></li>"
Swedish,X-kromosomer,Noun,,"indefinite plural of X-kromosom"," indefinite plural of X-kromosom","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">indefinite plural of <span class=""mention""><a href=""X-kromosom.html"" title=""X-kromosom"">X-kromosom</a></span></span><span></span></li>"
Swedish,X-kromosomerna,Noun,," definite plural of X-kromosom","  definite plural of X-kromosom","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg""> definite plural of <span class=""mention""><a href=""X-kromosom.html"" title=""X-kromosom"">X-kromosom</a></span></span><span></span></li>"
Swedish,X-kromosomernas,Noun,,"definite genitive plural of  X-kromosom"," definite genitive plural of  X-kromosom","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">definite genitive plural of  <span class=""mention""><a href=""X-kromosom.html"" title=""X-kromosom"">X-kromosom</a></span></span><span></span></li>"
Swedish,X-kromosomers,Noun,,"indefinite genitive plural of  X-kromosom"," indefinite genitive plural of  X-kromosom","<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">indefinite genitive plural of  <span class=""mention""><a href=""X-kromosom.html"" title=""X-kromosom"">X-kromosom</a></span></span><span></span></li>"
Finnish,X-kromosomi,Noun,,X chromosome, X chromosome,"<li id=""mwBQ""> <a href=""X_chromosome.html"" id=""mwBg"" title=""X chromosome"">X chromosome</a></li>"
Swedish,X-kromosoms,Noun,,"indefinite genitive singular of X-kromosom"," indefinite genitive singular of X-kromosom","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">indefinite genitive singular of <span class=""mention""><a href=""X-kromosom.html"" title=""X-kromosom"">X-kromosom</a></span></span><span></span></li>"
Finnish,X-lentokone,Etymology,,X +‰Û_ lentokone ‰Û_; calque of English,X +‰Û_ lentokone ‰Û_(‰ÛÏairplane‰Ûù); calque of English,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""fi""><a href=""X.html"" title=""X"">X</a></i><span> +</span><span>‰Û_</span><span> </span><i class=""Latn mention"" lang=""fi""><a href=""lentokone.html"" title=""lentokone"">lentokone</a></i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">airplane</span><span class=""mention-gloss-double-quote"">‰Ûù</span><span class=""mention-gloss-paren"">)</span>; calque of <span class=""etylcleanup"" id=""mwBA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/English%20language"" title=""w:English language"">English</a></span></span></p>"
Finnish,X-lentokone,Noun,,X-plane , X-plane (any of a series of U.S. experimental aircraft used to test and evaluate new technologies and aerodynamic concepts),"<li id=""mwCg""> <a class=""external"" href=""https://en.wikipedia.org/wiki/X-plane"" id=""mwCw"" title=""wikipedia:X-plane"">X-plane</a> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">any of a series of U.S. experimental aircraft used to test and evaluate new technologies and aerodynamic concepts</span><span class=""gloss-brac"" id=""mwDQ"">)</span></li>"
English,X-light,Noun, ‰Û_(uncountable), X-ray radiation, (archaic) X-ray radiation,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">archaic</span><span class=""ib-brac"" id=""mwBw"">)</span> <a href=""X-ray.html"" id=""mwCA"" title=""X-ray"">X-ray</a> <a href=""radiation.html"" id=""mwCQ"" title=""radiation"">radiation</a></li>"
English,X-linked,Adjective, ‰Û_(not comparable), Associated with the X chromosome., (genetics) Associated with the X chromosome.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">genetics</span><span class=""ib-brac"" id=""mwCA"">)</span> Associated with the <a href=""X_chromosome.html"" id=""mwCQ"" title=""X chromosome"">X chromosome</a>.</li>"
English,X-linked,Derived terms,,"X-linked gene,  X-linked trait"," X-linked gene,  X-linked trait","<li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""en""><a href=""X-linked_gene.html"" title=""X-linked gene"">X-linked gene</a></span></li>, <li id=""mwDQ""> <span class=""Latn"" id=""mwDg"" lang=""en""><a href=""X-linked_trait.html"" title=""X-linked trait"">X-linked trait</a></span></li>"
English,X-linked gene,Noun, ‰Û_(plural X-linked genes),": Any gene located on the sex chromosomes. Typically, these genes are found on the X chromosome and not on the Y chromosome."," (genetics): Any gene located on the sex chromosomes. Typically, these genes are found on the X chromosome and not on the Y chromosome.","<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">genetics</span><span class=""ib-brac"" id=""mwBw"">)</span>: Any <a href=""gene.html"" id=""mwCA"" title=""gene"">gene</a> located on the <a href=""sex_chromosome.html"" id=""mwCQ"" title=""sex chromosome"">sex chromosomes</a>. Typically, these genes are found on the <a href=""X_chromosome.html"" id=""mwCg"" title=""X chromosome"">X chromosome</a> and not on the <a href=""Y_chromosome.html"" id=""mwCw"" title=""Y chromosome"">Y chromosome</a>.</li>"
English,X-linked genes,Noun,,plural of X-linked gene, plural of X-linked gene,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-linked_gene.html"" title=""X-linked gene"">X-linked gene</a></i></span></span></li>"
English,X-linked trait,Noun, ‰Û_(plural X-linked traits),": Any trait or characteristic whose appearance or absence in a person is determined by a gene on the sex chromosomes. Typically, these genes are found on the X chromosome but not on the Y chromosome."," (genetics): Any trait or characteristic whose appearance or absence in a person is determined by a gene on the sex chromosomes. Typically, these genes are found on the X chromosome but not on the Y chromosome.","<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">genetics</span><span class=""ib-brac"" id=""mwBw"">)</span>: Any <a href=""trait.html"" id=""mwCA"" title=""trait"">trait</a> or <a href=""characteristic.html"" id=""mwCQ"" title=""characteristic"">characteristic</a> whose appearance or absence in a person is determined by a <a href=""gene.html"" id=""mwCg"" title=""gene"">gene</a> on the <a href=""sex_chromosome.html"" id=""mwCw"" title=""sex chromosome"">sex chromosomes</a>. Typically, these genes are found on the <a href=""X_chromosome.html"" id=""mwDA"" title=""X chromosome"">X chromosome</a> but not on the <a href=""Y_chromosome.html"" id=""mwDQ"" title=""Y chromosome"">Y chromosome</a>.</li>"
English,X-linked trait,Synonyms,,sex-linked trait, sex-linked trait,"<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""en"">sex-linked trait</span></li>"
English,X-linked traits,Noun,,plural of X-linked trait, plural of X-linked trait,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-linked_trait.html"" title=""X-linked trait"">X-linked trait</a></i></span></span></li>"
English,X-mas,Noun, ‰Û_(plural X-mases),Alternative form of Xmas, Alternative form of Xmas,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">Alternative form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Xmas.html"" title=""Xmas"">Xmas</a></i></span></span></li>"
English,X-mases,Noun,,plural of X-mas, plural of X-mas,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-mas.html"" title=""X-mas"">X-mas</a></i></span></span></li>"
English,X-plane,Noun, ‰Û_(plural X-planes)," Any of a series of experimental aircraft and rockets, used to test and evaluate new technologies and aerodynamic concepts."," (US, military) Any of a series of experimental aircraft and rockets, used to test and evaluate new technologies and aerodynamic concepts.","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/United%20States"" title=""w:United States"">US</a><span class=""ib-comma"">,</span><span> </span>military</span><span class=""ib-brac"" id=""mwCA"">)</span> Any of a series of <a href=""experimental.html"" id=""mwCQ"" title=""experimental"">experimental</a> <a href=""aircraft.html"" id=""mwCg"" title=""aircraft"">aircraft</a> and <a href=""rocket.html"" id=""mwCw"" title=""rocket"">rockets</a>, used to test and evaluate new technologies and aerodynamic concepts.</li>"
English,X-planes,Noun,,plural of X-plane, plural of X-plane,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-plane.html"" title=""X-plane"">X-plane</a></i></span></span></li>"
Irish,X-radaÌ_ocht,Etymology,,From X +‰Û_ radaÌ_ocht ‰Û_.,From X +‰Û_ radaÌ_ocht ‰Û_(‰ÛÏradiation‰Ûù).,"<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""ga""><a href=""X.html"" title=""X"">X</a></i><span> +</span><span>‰Û_</span><span> </span><i class=""Latn mention"" lang=""ga""><a href=""rada%C3%ADocht.html"" title=""radaÌ_ocht"">radaÌ_ocht</a></i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">radiation</span><span class=""mention-gloss-double-quote"">‰Ûù</span><span class=""mention-gloss-paren"">)</span>.</p>"
Irish,X-radaÌ_ocht,Noun,åÊf ‰Û_(genitive singular X-radaÌ_ochta)," X-ray radiation, X-radiation"," (physics) X-ray radiation, X-radiation","<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ"">(</span><span class=""ib-content"">physics</span><span class=""ib-brac"" id=""mwCg"">)</span> <a href=""X-ray_radiation.html"" id=""mwCw"" title=""X-ray radiation"">X-ray radiation</a>, <a href=""X-radiation.html"" id=""mwDA"" title=""X-radiation"">X-radiation</a></li>"
Irish,X-radaÌ_ocht,Related terms,,"X-ghaåÊm ‰Û_,  X-ghathach ‰Û_,  X-ghathaigh ‰Û_"," X-ghaåÊm ‰Û_(‰ÛÏX-ray‰Ûù),  X-ghathach ‰Û_(‰ÛÏX-ray‰Ûù, adj),  X-ghathaigh ‰Û_(‰ÛÏX-ray‰Ûù, verb)","<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""ga""><a href=""X-gha.html"" title=""X-gha"">X-gha</a></span><span>åÊ</span><span class=""gender""><abbr title=""masculine gender"">m</abbr></span><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">X-ray</span><span class=""mention-gloss-double-quote"">‰Ûù</span><span class=""mention-gloss-paren"" id=""mwEQ"">)</span></li>, <li id=""mwEg""> <span class=""Latn"" id=""mwEw"" lang=""ga""><a href=""X-ghathach.html"" title=""X-ghathach"">X-ghathach</a></span><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">X-ray</span><span class=""mention-gloss-double-quote"">‰Ûù</span><span>, adj</span><span class=""mention-gloss-paren"" id=""mwFA"">)</span></li>, <li id=""mwFQ""> <span class=""Latn"" id=""mwFg"" lang=""ga""><a href=""X-ghathaigh.html"" title=""X-ghathaigh"">X-ghathaigh</a></span><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">X-ray</span><span class=""mention-gloss-double-quote"">‰Ûù</span><span>, verb</span><span class=""mention-gloss-paren"" id=""mwFw"">)</span></li>"
Irish,X-radaÌ_ocht,References,,"""X-radaÌ_ocht"" in FoclÌ_ir Gaeilge-BÌ©arla, An GÌ_m, 1977, by Niall ÌÒ DÌ_naill."," ""X-radaÌ_ocht"" in FoclÌ_ir Gaeilge-BÌ©arla, An GÌ_m, 1977, by Niall ÌÒ DÌ_naill.","<li id=""mwGQ""> <span id=""mwGg"">""</span><a class=""external"" href=""http://www.teanglann.ie/en/fgb/X-rada%C3%ADocht"">X-radaÌ_ocht</a><span>"" in </span><i>FoclÌ_ir Gaeilge-BÌ©arla</i><span>, An GÌ_m, 1977, by </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Niall%20ÌÒ%20DÌ_naill"" title=""wikipedia:Niall ÌÒ DÌ_naill"">Niall ÌÒ DÌ_naill</a><span>.</span></li>"
English,X-radiation,Noun, ‰Û_(uncountable),X-ray radiation, X-ray radiation,"<li id=""mwBQ""> <a href=""X-ray_radiation.html"" id=""mwBg"" title=""X-ray radiation"">X-ray radiation</a></li>"
English,X-rated,Adjective, ‰Û_(not comparable),Pornographic or indecent., Pornographic or indecent.,"<li id=""mwBQ""> <a href=""pornographic.html"" id=""mwBg"" title=""pornographic"">Pornographic</a> or indecent.</li>"
English,X-rated,Adjective, ‰Û_(not comparable),Denoting a film given an X classification., Denoting a film given an X classification.,"<li id=""mwBw""> Denoting a film given an X classification.</li>"
Translingual,X-ray,Pronunciation,,IPA: [èöeksèörei], IPA(key): [èöeksèörei],"<li id=""mwAw""> IPA<sup>(<a class=""external"" href=""https://en.wikipedia.org/wiki/Translingual%20phonology"" title=""wikipedia:Translingual phonology"">key</a>)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[èöeksèörei]</span></li>"
Translingual,X-ray,Symbol,,The letter X in the ICAO spelling alphabet., The letter X in the ICAO spelling alphabet.,"<li id=""mwCg""> The letter <a href=""X.html"" id=""mwCw"" title=""X"">X</a> in the <a href=""ICAO_spelling_alphabet.html"" id=""mwDA"" title=""ICAO spelling alphabet"">ICAO spelling alphabet</a>.</li>"
English,X-ray absorbing glass,Noun, ‰Û_(plural X-ray absorbing glasses),glass  that resists the penetration of X-rays and gamma rays, glass (having a high lead content) that resists the penetration of X-rays and gamma rays,"<li id=""mwBQ""> glass (having a high <a href=""lead.html"" id=""mwBg"" title=""lead"">lead</a> content) that resists the <a href=""penetration.html"" id=""mwBw"" title=""penetration"">penetration</a> of X-rays and <a href=""gamma_ray.html"" id=""mwCA"" title=""gamma ray"">gamma rays</a></li>"
English,X-ray absorbing glasses,Noun,,plural of X-ray absorbing glass, plural of X-ray absorbing glass,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-ray_absorbing_glass.html"" title=""X-ray absorbing glass"">X-ray absorbing glass</a></i></span></span></li>"
English,X-ray astronomy,Noun, ‰Û_(uncountable)," An observational branch of astronomy, which deals with the study of X-ray emission from celestial objects."," (astronomy) An observational branch of astronomy, which deals with the study of X-ray emission from celestial objects.","<li id=""mwBw""> <span class=""ib-brac"" id=""mwCA"">(</span><span class=""ib-content"">astronomy</span><span class=""ib-brac"" id=""mwCQ"">)</span> An <a href=""observational.html"" id=""mwCg"" title=""observational"">observational</a> branch of astronomy, which deals with the study of X-ray <a href=""emission.html"" id=""mwCw"" title=""emission"">emission</a> from celestial objects.</li>"
English,X-ray binaries,Noun,,plural of X-ray binary, plural of X-ray binary,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-ray_binary.html"" title=""X-ray binary"">X-ray binary</a></i></span></span></li>"
English,X-ray binary,Noun, ‰Û_(plural X-ray binaries), A binary star system in which one star of the pair is an optically invisible X-ray source., (astronomy) A binary star system in which one star of the pair is an optically invisible X-ray source.,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">astronomy</span><span class=""ib-brac"" id=""mwBw"">)</span> A <a href=""binary_star.html"" id=""mwCA"" title=""binary star"">binary star</a> system in which one star of the pair is an optically invisible X-ray source.</li>"
English,X-ray crystallography,Noun, ‰Û_(uncountable)," A technique in which the patterns formed by the diffraction of X-rays on passing through a crystalline substance yield information on the lattice structure of the crystal, and the molecular structure of the substance."," (analytical chemistry) A technique in which the patterns formed by the diffraction of X-rays on passing through a crystalline substance yield information on the lattice structure of the crystal, and the molecular structure of the substance.","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content""><a href=""analytical.html"" title=""analytical"">analytical</a> <a href=""chemistry.html"" title=""chemistry"">chemistry</a></span><span class=""ib-brac"" id=""mwCA"">)</span> A <a href=""technique.html"" id=""mwCQ"" title=""technique"">technique</a> in which the <a href=""pattern.html"" id=""mwCg"" title=""pattern"">patterns</a> formed by the <a href=""diffraction.html"" id=""mwCw"" title=""diffraction"">diffraction</a> of X-rays on passing through a <a href=""crystalline.html"" id=""mwDA"" title=""crystalline"">crystalline</a> <a href=""substance.html"" id=""mwDQ"" title=""substance"">substance</a> yield <a href=""information.html"" id=""mwDg"" title=""information"">information</a> on the <a href=""lattice.html"" id=""mwDw"" title=""lattice"">lattice</a> <a href=""structure.html"" id=""mwEA"" title=""structure"">structure</a> of the crystal, and the <a href=""molecular.html"" id=""mwEQ"" title=""molecular"">molecular</a> structure of the <a href=""substance.html"" id=""mwEg"" title=""substance"">substance</a>.</li>"
English,X-ray diffraction,Noun," ‰Û_(countable and uncountable, plural X-ray diffractions)", The scattering of X-rays by the regular lattice of atoms or molecules in a crystal., (physics) The scattering of X-rays by the regular lattice of atoms or molecules in a crystal.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">physics</span><span class=""ib-brac"" id=""mwCA"">)</span> The <a href=""scattering.html"" id=""mwCQ"" title=""scattering"">scattering</a> of X-rays by the <a href=""regular.html"" id=""mwCg"" title=""regular"">regular</a> <a href=""lattice.html"" id=""mwCw"" title=""lattice"">lattice</a> of <a href=""atom.html"" id=""mwDA"" title=""atom"">atoms</a> or <a href=""molecule.html"" id=""mwDQ"" title=""molecule"">molecules</a> in a <a href=""crystal.html"" id=""mwDg"" title=""crystal"">crystal</a>.</li>"
English,X-ray diffraction,Noun," ‰Û_(countable and uncountable, plural X-ray diffractions)", The diffraction pattern so obtained., (physics) The diffraction pattern so obtained.,"<li id=""mwDw""> <span class=""ib-brac"" id=""mwEA"">(</span><span class=""ib-content"">physics</span><span class=""ib-brac"" id=""mwEQ"">)</span> The <a href=""diffraction_pattern.html"" id=""mwEg"" title=""diffraction pattern"">diffraction pattern</a> so obtained.</li>"
English,X-ray diffraction,Noun," ‰Û_(countable and uncountable, plural X-ray diffractions)"," The technique of using such patterns to determine that geometry of a crystal, or the arrangements of atoms in a molecule; X-ray crystallography."," (analytical chemistry) The technique of using such patterns to determine that geometry of a crystal, or the arrangements of atoms in a molecule; X-ray crystallography.","<li id=""mwEw""> <span class=""ib-brac"" id=""mwFA"">(</span><span class=""ib-content""><a href=""analytical.html"" title=""analytical"">analytical</a> <a href=""chemistry.html"" title=""chemistry"">chemistry</a></span><span class=""ib-brac"" id=""mwFQ"">)</span> The <a href=""technique.html"" id=""mwFg"" title=""technique"">technique</a> of using such patterns to <a href=""determine.html"" id=""mwFw"" title=""determine"">determine</a> that <a href=""geometry.html"" id=""mwGA"" title=""geometry"">geometry</a> of a crystal, or the arrangements of atoms in a molecule; <a href=""X-ray_crystallography.html"" id=""mwGQ"" title=""X-ray crystallography"">X-ray crystallography</a>.</li>"
English,X-ray diffractions,Noun,,plural of X-ray diffraction, plural of X-ray diffraction,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-ray_diffraction.html"" title=""X-ray diffraction"">X-ray diffraction</a></i></span></span></li>"
English,X-ray fluorescence,Noun, ‰Û_(plural X-ray fluorescences), The emission of electrons from a material when exposed to X-rays., (physics) The emission of electrons from a material when exposed to X-rays.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">physics</span><span class=""ib-brac"" id=""mwCA"">)</span> The <a href=""emission.html"" id=""mwCQ"" title=""emission"">emission</a> of <a href=""electron.html"" id=""mwCg"" title=""electron"">electrons</a> from a material when exposed to X-rays.</li>"
English,X-ray fluorescences,Noun,,plural of X-ray fluorescence, plural of X-ray fluorescence,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-ray_fluorescence.html"" title=""X-ray fluorescence"">X-ray fluorescence</a></i></span></span></li>"
English,X-ray microscope,Noun, ‰Û_(plural X-ray microscopes),A device that uses soft X-rays to produce images of very small objects., A device that uses soft X-rays to produce images of very small objects.,"<li id=""mwBg""> A device that uses soft X-rays to produce <a href=""image.html"" id=""mwBw"" title=""image"">images</a> of very small objects.</li>"
English,X-ray microscopes,Noun,,plural of X-ray microscope, plural of X-ray microscope,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-ray_microscope.html"" title=""X-ray microscope"">X-ray microscope</a></i></span></span></li>"
English,X-ray photograph,Noun, ‰Û_(plural X-ray photographs),radiograph, radiograph,"<li id=""mwBQ""> <a href=""radiograph.html"" id=""mwBg"" title=""radiograph"">radiograph</a></li>"
English,X-ray photographs,Noun,,plural of X-ray photograph, plural of X-ray photograph,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""X-ray_photograph.html"" title=""X-ray photograph"">X-ray photograph</a></i></span></span></li>"
English,X-ray radiation,Noun, ‰Û_(uncountable),"electromagnetic radiation consisting of X-rays, radiation in the X-ray spectrum, of shorter wavelength and higher frequency than ultraviolet and longer wavelength and lower frequency than gamma rays"," electromagnetic radiation consisting of X-rays, radiation in the X-ray spectrum, of shorter wavelength and higher frequency than ultraviolet and longer wavelength and lower frequency than gamma rays","<li id=""mwBQ""> <a href=""electromagnetic_radiation.html"" id=""mwBg"" title=""electromagnetic radiation"">electromagnetic radiation</a> consisting of <a href=""X-rays.html"" id=""mwBw"" title=""X-rays"">X-rays</a>, radiation in the X-ray spectrum, of shorter <a href=""wavelength.html"" id=""mwCQ"" title=""wavelength"">wavelength</a> and higher <a href=""frequency.html"" id=""mwCg"" title=""frequency"">frequency</a> than <a href=""ultraviolet.html"" id=""mwCw"" title=""ultraviolet"">ultraviolet</a> and longer wavelength and lower frequency than <a href=""gamma_rays.html"" id=""mwDA"" title=""gamma rays"">gamma rays</a></li>"
English,X-ray radiation,Synonyms,,X-radiation, X-radiation,"<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""en""><a href=""X-radiation.html"" title=""X-radiation"">X-radiation</a></span></li>"
