headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Spanish,Andalucía,Proper noun, f,Andalusia , Andalusia (an autonomous community of Spain),"<li id=""mwFw""> <span class=""Latn"" id=""mwGA"" lang=""en""><a href=""Andalusia.html"" title=""Andalusia"">Andalusia</a></span><span> (an autonomous community of </span><span class=""Latn"" lang=""en""><a href=""Spain.html"" title=""Spain"">Spain</a></span><span>)</span></li>"
Spanish,Andalucía,Related terms,,andaluz, andaluz,"<li id=""mwGw""> <span class=""Latn"" id=""mwHA"" lang=""es""><a href=""andaluz.html"" title=""andaluz"">andaluz</a></span></li>"
Spanish,Andalucía,External links,, Andalucía on the Spanish  Wikipedia.Wikipedia es,  Andalucía on the Spanish  Wikipedia.Wikipedia es,"<li id=""mwHg""> <span> </span><b class=""Latn"" lang=""es""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Andalucía"" title=""w:es:Andalucía"">Andalucía</a></b><span> on the Spanish  Wikipedia.</span><span class=""interProject"" id=""mwIA""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Andalucía"" title=""w:es:Andalucía"">Wikipedia <sup>es</sup></a></span></li>"
Spanish,Andorra la Vieja,Proper noun, f,Andorra la Vella, Andorra la Vella,"<li id=""mwBg""> <a href=""Andorra_la_Vella.html"" id=""mwBw"" title=""Andorra la Vella"">Andorra la Vella</a></li>"
Spanish,Andrade,Proper noun, ?,a surname, a surname,"<li id=""mwBg""> a <a href=""surname.html"" id=""mwBw"" title=""surname"">surname</a></li>"
Spanish,Antequera,Proper noun, f,Antequera ," Antequera (a city in Málaga, Andalusia, Spain)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Antequera"">Antequera</a></span><span> (a city in </span><span class=""Latn"" lang=""en""><a href=""M%C3%A1laga.html"" title=""Málaga"">Málaga</a></span><span>, </span><span class=""Latn"" lang=""en""><a href=""Andalusia.html"" title=""Andalusia"">Andalusia</a></span><span>, </span><span class=""Latn"" lang=""en""><a href=""Spain.html"" title=""Spain"">Spain</a></span><span>)</span></li>"
Spanish,Antequera,Derived terms,,"antequerano,  salga el sol por Antequera"," antequerano,  salga el sol por Antequera","<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""es""><a href=""antequerano.html"" title=""antequerano"">antequerano</a></span></li>, <li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""es""><a href=""salga_el_sol_por_Antequera.html"" title=""salga el sol por Antequera"">salga el sol por Antequera</a></span></li>"
Spanish,Antigua Roma,Proper noun, f,Ancient Rome, Ancient Rome,"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Ancient_Rome.html"" title=""Ancient Rome"">Ancient Rome</a></span></li>"
Spanish,Antigua y Barbuda,Pronunciation,,IPA: [an̪.ˈti.ɣwa i βaɾ.ˈβu.ða], IPA(key): [an̪.ˈti.ɣwa i βaɾ.ˈβu.ða],"<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[an̪.ˈti.ɣwa i βaɾ.ˈβu.ða]</span></li>"
Spanish,Antigua y Barbuda,Proper noun, f,Antigua and Barbuda , Antigua and Barbuda (country),"<li id=""mwCg""> <a href=""Antigua_and_Barbuda.html"" id=""mwCw"" title=""Antigua and Barbuda"">Antigua and Barbuda</a> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">country</span><span class=""gloss-brac"" id=""mwDQ"">)</span></li>"
Spanish,Antigua y Barbuda,Related terms,,"antiguano, antiguana"," antiguano, antiguana","<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""es""><a href=""antiguano.html"" title=""antiguano"">antiguano</a></span>, <span class=""Latn"" id=""mwEQ"" lang=""es""><a href=""antiguana.html"" title=""antiguana"">antiguana</a></span></li>"
Spanish,Antiguo Régimen,Proper noun, m,Ancien Régime, Ancien Régime,"<li id=""mwBQ""> <a href=""Ancien_R%C3%A9gime.html"" id=""mwBg"" title=""Ancien Régime"">Ancien Régime</a></li>"
Spanish,Antiguo Testamento,Proper noun, m,Old Testament , Old Testament (first half of the Christian Bible),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Old_Testament.html"" title=""Old Testament"">Old Testament</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">first half of the Christian Bible</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Antillas,Proper noun, f pl,Antilles, Antilles,"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Antilles.html"" title=""Antilles"">Antilles</a></span></li>"
Spanish,Antillas Neerlandesas,Proper noun, f pl,Netherlands Antilles , Netherlands Antilles (former autonomous territory),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Netherlands_Antilles.html"" title=""Netherlands Antilles"">Netherlands Antilles</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">former autonomous territory</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Antillas Neerlandesas,Synonyms,,AA. NN., AA. NN.,"<li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""es"">AA. NN.</span></li>"
Spanish,Antioquía,Proper noun, f,Antioch , Antioch (city),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Antioch.html"" title=""Antioch"">Antioch</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">city</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Anádir,Proper noun, m,Anadyr , Anadyr (city in Russia),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Anadyr.html"" title=""Anadyr"">Anadyr</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">city in Russia</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Aptiense,Proper noun, m,Aptian, Aptian,"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Aptian.html"" title=""Aptian"">Aptian</a></span></li>"
Spanish,Aptiense,Synonyms,,Aptiano, Aptiano,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""es""><a href=""Aptiano.html"" title=""Aptiano"">Aptiano</a></span></li>"
Spanish,Apuleyo,Proper noun, m,Apuleius , Apuleius (writer in the Roman Empire),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Apuleius.html"" title=""Apuleius"">Apuleius</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">writer in the Roman Empire</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Apuleyo,External links,, Apuleyo on the Spanish  Wikipedia.Wikipedia es,  Apuleyo on the Spanish  Wikipedia.Wikipedia es,"<li id=""mwDA""> <span> </span><b class=""Latn"" lang=""es""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Apuleyo"" title=""w:es:Apuleyo"">Apuleyo</a></b><span> on the Spanish  Wikipedia.</span><span class=""interProject"" id=""mwDg""><a class=""external"" href=""https://en.wikipedia.org/wiki/es:Apuleyo"" title=""w:es:Apuleyo"">Wikipedia <sup>es</sup></a></span></li>"
Spanish,Aquerón,Etymology,,"From Latin Acheron, from Ancient Greek Ἀχέρων ‎.","From Latin Acheron, from Ancient Greek Ἀχέρων ‎(Akhérōn, “lamentation”).","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href=""Acheron.html"" title=""Acheron"">Acheron</a></i>, from <span class=""etylcleanup"" id=""mwBg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwCA"" lang=""grc""><a href=""%E1%BC%88%CF%87%CE%AD%CF%81%CF%89%CE%BD.html"" title=""Ἀχέρων"">Ἀχέρων</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Akhérōn</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">lamentation</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCQ"">)</span>.</p>"
Spanish,Aquerón,Proper noun, m,Acheron, Acheron,"<li id=""mwDg""> <a href=""Acheron.html"" id=""mwDw"" title=""Acheron"">Acheron</a></li>"
Spanish,Aquerón,Synonyms,,Aqueronte, Aqueronte,"<li id=""mwEQ""> <span class=""Latn"" id=""mwEg"" lang=""es""><a href=""Aqueronte.html"" title=""Aqueronte"">Aqueronte</a></span></li>"
Spanish,Aquisgrán,Pronunciation,,IPA: [a.kiz.ˈɣɾan], IPA(key): [a.kiz.ˈɣɾan],"<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[a.kiz.ˈɣɾan]</span></li>"
Spanish,Aquisgrán,Proper noun, ?,Aachen ," Aachen (city in North Rhine-Westphalia, Germany)","<li id=""mwCg""> <a href=""Aachen.html"" id=""mwCw"" title=""Aachen"">Aachen</a> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">city in North Rhine-Westphalia, Germany</span><span class=""gloss-brac"" id=""mwDQ"">)</span></li>"
Spanish,Arabia Saudí,Pronunciation,,IPA: [a.ˈɾa.βja saw.ˈði], IPA(key): [a.ˈɾa.βja saw.ˈði],"<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[a.ˈɾa.βja saw.ˈði]</span></li>"
Spanish,Arabia Saudí,Proper noun, f,Saudi Arabia , Saudi Arabia (country in the Middle East),"<li id=""mwCg""> <a href=""Saudi_Arabia.html"" id=""mwCw"" title=""Saudi Arabia"">Saudi Arabia</a> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">country in the Middle East</span><span class=""gloss-brac"" id=""mwDQ"">)</span></li>"
Spanish,Arabia Saudí,Synonyms,,"Arabia Saudita,  Reino de Arabia Saudita,  Arabia Saudita"," Arabia Saudita,  Reino de Arabia Saudita,  Arabia Saudita","<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""es""><a href=""Arabia_Saudita.html"" title=""Arabia Saudita"">Arabia Saudita</a></span></li>, <li id=""mwEQ""> <span class=""Latn"" id=""mwEg"" lang=""es"">Reino de Arabia Saudita</span></li>, <li id=""mwEw""> <span class=""Latn"" id=""mwFA"" lang=""es""><a href=""Arabia_Saudita.html"" title=""Arabia Saudita"">Arabia Saudita</a></span></li>"
Spanish,Araceli,Etymology,,"Shortened from María  Araceli, a Roman Catholic epithet of the Virgin Mary as the patron of Lucena, Andalusia, also the name of church in Rome , from Latin ara ‎ + coeli ‎.","Shortened from María (de) Araceli, a Roman Catholic epithet of the Virgin Mary as the patron of Lucena, Andalusia, also the name of church in Rome (Madonna di Araceli), from Latin ara ‎(“altar”) + coeli ‎(“of heaven”).","<p id=""mwAQ"">Shortened from <i id=""mwAg""><a href=""Mar%C3%ADa.html"" id=""mwAw"" title=""María"">María</a> (de) Araceli</i>, a Roman Catholic epithet of the <a href=""Virgin_Mary.html"" id=""mwBA"" title=""Virgin Mary"">Virgin Mary</a> as the patron of Lucena, <a href=""Andalusia.html"" id=""mwBg"" title=""Andalusia"">Andalusia</a>, also the name of church in Rome (<i id=""mwBw"">Madonna di Araceli</i>), from <span class=""etylcleanup"" id=""mwCA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwCg"" lang=""la""><a href=""ara.html"" title=""ara"">ara</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">altar</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCw"">)</span> + <i class=""Latn mention"" id=""mwDA"" lang=""la""><a href=""coeli.html"" title=""coeli"">coeli</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">of heaven</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwDQ"">)</span>.</p>"
Spanish,Araceli,Proper noun, f,A female given name., A female given name.,"<li id=""mwEg""> <span class=""use-with-mention"" id=""mwEw"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Spanish,Aragón Oriental,Proper noun, m,Aragon Strip , Aragon Strip (part of Aragon where Catalan is spoken),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Aragon_Strip.html"" title=""Aragon Strip"">Aragon Strip</a></span> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">part of Aragon where Catalan is spoken</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
Spanish,Aragón Oriental,Synonyms,,Franja de Aragón, Franja de Aragón,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""es""><a href=""Franja_de_Arag%C3%B3n.html"" title=""Franja de Aragón"">Franja de Aragón</a></span></li>"
Spanish,Aragón Oriental,Related terms,,aragonés oriental, aragonés oriental,"<li id=""mwDQ""> <span class=""Latn"" id=""mwDg"" lang=""es"">aragonés oriental</span></li>"
Spanish,Arantxa,Etymology,,From Basque Arantxa.,From Basque Arantxa.,"<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Basque%20language"" title=""w:Basque language"">Basque</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""eu""><a href="""" title=""Arantxa"">Arantxa</a></i>.</p>"
Spanish,Arantxa,Proper noun, f,A female given name., A female given name.,"<li id=""mwCQ""> <span class=""use-with-mention"" id=""mwCg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Spanish,Araucanía,Etymology,,"From Mapudungun rag ko ‎, a place name adapted into Spanish as Arauco.","From Mapudungun rag ko ‎(“clayey water”), a place name adapted into Spanish as Arauco.","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Mapudungun%20language"" title=""w:Mapudungun language"">Mapudungun</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""arn"">rag ko</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">clayey water</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>, a place name adapted into Spanish as <i class=""Latn mention"" id=""mwBw"" lang=""es"">Arauco</i>.</p>"
Spanish,Araucanía,Proper noun, f," Araucania, the homeland of the Mapuche people in part of Patagonia ."," (historical) Araucania, the homeland of the Mapuche people in part of Patagonia (southern Chile and Argentina).","<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content"">historical</span><span class=""ib-brac"" id=""mwDg"">)</span> <a href=""Araucania.html"" id=""mwDw"" title=""Araucania"">Araucania</a>, the homeland of the <a href=""Mapuche.html"" id=""mwEA"" title=""Mapuche"">Mapuche</a> people in part of <a href=""Patagonia.html"" id=""mwEQ"" title=""Patagonia"">Patagonia</a> (southern <a href=""Chile.html"" id=""mwEg"" title=""Chile"">Chile</a> and <a href=""Argentina.html"" id=""mwEw"" title=""Argentina"">Argentina</a>).</li>"
Spanish,Araucanía,Proper noun, f,One of the fifteen administrative regions of Chile., One of the fifteen administrative regions of Chile.,"<li id=""mwFA""> One of the fifteen administrative regions of <a href=""Chile.html"" id=""mwFQ"" title=""Chile"">Chile</a>.</li>"
Spanish,Araucanía,Derived terms,,"araucanización,  araucano"," araucanización,  araucano","<li id=""mwFw""> <span class=""Latn"" id=""mwGA"" lang=""es""><a href=""araucanizaci%C3%B3n.html"" title=""araucanización"">araucanización</a></span></li>, <li id=""mwGQ""> <span class=""Latn"" id=""mwGg"" lang=""es""><a href=""araucano.html"" title=""araucano"">araucano</a></span></li>"
Spanish,Archipiélago de Colón,Proper noun, m,The official name of the Galápagos Islands., The official name of the Galápagos Islands.,"<li id=""mwBg""> The official name of the <a href=""Gal%C3%A1pagos.html"" id=""mwBw"" title=""Galápagos"">Galápagos</a> Islands.</li>"
Spanish,Archuleta,Etymology,,"From Basque Aretxuloeta, from Aretxabaleta ‎, from haritz ‎ + zabal ‎ + eta ‎","From Basque Aretxuloeta, from Aretxabaleta ‎(“Arechavaleta”), from haritz ‎(“oak tree”) + zabal ‎(“wide”) + eta ‎(plural marker)","<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Basque%20language"" title=""w:Basque language"">Basque</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""eu"">Aretxuloeta</i>, from <i class=""Latn mention"" id=""mwBQ"" lang=""eu"">Aretxabaleta</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a class=""external"" href=""https://en.wikipedia.org/wiki/Arechavaleta"" title=""wikipedia:Arechavaleta"">Arechavaleta</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>, from <i class=""Latn mention"" id=""mwBw"" lang=""eu""><a href=""haritz.html"" title=""haritz"">haritz</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""oak.html"" title=""oak"">oak</a> <a href=""tree.html"" title=""tree"">tree</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCA"">)</span> + <i class=""Latn mention"" id=""mwCQ"" lang=""eu""><a href=""zabal.html"" title=""zabal"">zabal</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""wide.html"" title=""wide"">wide</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCg"">)</span> + <i class=""Latn mention"" id=""mwCw"" lang=""eu""><a href=""eta.html"" title=""eta"">eta</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span>plural marker</span><span class=""mention-gloss-paren"" id=""mwDA"">)</span></p>"
Spanish,Archuleta,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwEQ""> <span class=""use-with-mention"" id=""mwEg"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Spanish,Arco de Triunfo,Proper noun, m,Arc de Triomphe , Arc de Triomphe (Parisian monument),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Arc_de_Triomphe.html"" title=""Arc de Triomphe"">Arc de Triomphe</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">Parisian monument</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Ardecha,Proper noun, f,Ardèche , Ardèche (French department),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ard%C3%A8che.html"" title=""Ardèche"">Ardèche</a></span> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">French department</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
Spanish,Arevalo,Proper noun, ?,A surname., A surname.,"<li id=""mwBQ""> A <a href=""surname.html"" id=""mwBg"" title=""surname"">surname</a>.</li>"
Spanish,Argelia,Pronunciation,,IPA: [aɾ.ˈxe.lja], IPA(key): [aɾ.ˈxe.lja],"<li id=""mwBA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[aɾ.ˈxe.lja]</span></li>"
Spanish,Argelia,Etymology,,"From Arabic اَلْجَزَائِر ‎, plural of جَزِيرَة ‎, referring to the several small islands that once existed in the Bay of Algiers.","From Arabic اَلْجَزَائِر ‎(al-jazāʾir, “the islands”), plural of جَزِيرَة ‎(jazīra, “island”), referring to the several small islands that once existed in the Bay of Algiers.","<p id=""mwBw"">From <span class=""etylcleanup"" id=""mwCA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Arabic%20language"" title=""w:Arabic language"">Arabic</a></span></span> <i class=""Arab mention"" id=""mwCg"" lang=""ar""><a href=""%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1.html"" title=""الجزائر"">اَلْجَزَائِر</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">al-jazāʾir</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">the islands</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCw"">)</span>, plural of <i class=""Arab mention"" id=""mwDA"" lang=""ar""><a href=""%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9.html"" title=""جزيرة"">جَزِيرَة</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">jazīra</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">island</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwDQ"">)</span>, referring to the several small islands that once existed in the Bay of Algiers.</p>"
Spanish,Argelia,Proper noun, f,Algeria , Algeria (country),"<li id=""mwEg""> <a href=""Algeria.html"" id=""mwEw"" title=""Algeria"">Algeria</a> <span class=""gloss-brac"" id=""mwFA"">(</span><span class=""gloss-content"">country</span><span class=""gloss-brac"" id=""mwFQ"">)</span></li>"
Spanish,Argelia,Derived terms,,argelino, argelino,"<li id=""mwFw""> <span class=""Latn"" id=""mwGA"" lang=""es""><a href=""argelino.html"" title=""argelino"">argelino</a></span></li>"
Spanish,Argelia,Related terms,,Argel, Argel,"<li id=""mwGg""> <span class=""Latn"" id=""mwGw"" lang=""es""><a href=""Argel.html"" title=""Argel"">Argel</a></span></li>"
Spanish,Argonautas,Proper noun, f pl, Argonauts, (Greek mythology) Argonauts,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content""><a href=""Greek.html"" title=""Greek"">Greek</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwCA"">)</span> Argonauts</li>"
Spanish,Arjánguelsk,Proper noun, m,Arkhangelsk , Arkhangelsk (city in Russia),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Arkhangelsk.html"" title=""Arkhangelsk"">Arkhangelsk</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">city in Russia</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Arquímedes,Proper noun, m,Archimedes, Archimedes,"<li id=""mwBg""> <a href=""Archimedes.html"" id=""mwBw"" title=""Archimedes"">Archimedes</a></li>"
Spanish,Arquímedes,Related terms,,arquimediano, arquimediano,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""es""><a href=""arquimediano.html"" title=""arquimediano"">arquimediano</a></span></li>"
Spanish,Ascensión,Etymology,,"ascensión ‎”), shortened from María  Ascensión, a Roman Catholic epithet of the Virgin Mary; also referring to birth on Ascension Day.","ascensión ‎(“Ascension (of Jesus to heaven)”), shortened from María (de la) Ascensión, a Roman Catholic epithet of the Virgin Mary; also referring to birth on Ascension Day.","<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""es""><a href=""ascensi%C3%B3n.html"" title=""ascensión"">ascensión</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""Ascension.html"" title=""Ascension"">Ascension</a> (of Jesus to heaven)</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span>, shortened from <i id=""mwBQ""><a href=""Mar%C3%ADa.html"" id=""mwBg"" title=""María"">María</a> (de la) Ascensión</i>, a Roman Catholic epithet of the <a href=""Virgin_Mary.html"" id=""mwBw"" title=""Virgin Mary"">Virgin Mary</a>; also referring to birth on Ascension Day.</p>"
Spanish,Ascensión,Proper noun, f,A female given name., A female given name.,"<li id=""mwDA""> <span class=""use-with-mention"" id=""mwDQ"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Spanish,Aser,Proper noun, ?,"Asher 
 1602, La Santa Biblia , rev., Génesis 35:22b-26
 Ahora bien, los hijos de Israel fueron doce: 23 Los hijos de Lea : Rúben el primogénito de Jacob, y Simeón, y Leví, y Judá, é Issachâr, y Zabulón. 24 Los hijos de Rachêl : José, y Benjamín. 25 Y los hijos de Bilha, sierva de Rachêl : Dan, y Nephtalí. 26 Y los hijos de Zilpa, sierva de Lea : Gad, y Aser. Estos fueron los hijos de Jacob, que le nacieron en Padan-aram.


"," Asher (Biblical character and tribe)
 1602, La Santa Biblia (antigua versión de Casiodoro de Reina), rev., Génesis 35:22b-26
 Ahora bien, los hijos de Israel fueron doce: 23 Los hijos de Lea : Rúben el primogénito de Jacob, y Simeón, y Leví, y Judá, é Issachâr, y Zabulón. 24 Los hijos de Rachêl : José, y Benjamín. 25 Y los hijos de Bilha, sierva de Rachêl : Dan, y Nephtalí. 26 Y los hijos de Zilpa, sierva de Lea : Gad, y Aser. Estos fueron los hijos de Jacob, que le nacieron en Padan-aram.


","<li id=""mwBg""> <a href=""Asher.html"" id=""mwBw"" title=""Asher"">Asher</a> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">Biblical character and tribe</span><span class=""gloss-brac"" id=""mwCQ"">)</span>
<ul id=""mwCg""><li id=""mwCw""> <b id=""mwDA"">1602</b>, <i id=""mwDQ"">La Santa Biblia (antigua versión de Casiodoro de Reina), rev., </i>Génesis 35:22b-26<i id=""mwDg""></i>
<dl id=""mwDw""><dd id=""mwEA""> Ahora bien, los hijos de Israel fueron doce: <sup id=""mwEQ"">23</sup> Los hijos de Lea<span id=""mwEg""> </span>: Rúben el primogénito de Jacob, y Simeón, y Leví, y Judá, é Issachâr, y Zabulón. <sup id=""mwEw"">24</sup> Los hijos de Rachêl<span id=""mwFA""> </span>: José, y Benjamín. <sup id=""mwFQ"">25</sup> Y los hijos de Bilha, sierva de Rachêl<span id=""mwFg""> </span>: Dan, y Nephtalí. <sup id=""mwFw"">26</sup> Y los hijos de Zilpa, sierva de Lea<span id=""mwGA""> </span>: Gad, y <b id=""mwGQ"">Aser</b>. Estos fueron los hijos de Jacob, que le nacieron en Padan-aram.


</dd></dl></li></ul></li>"
Spanish,Asia Menor,Proper noun, f,Asia Minor, Asia Minor,"<li id=""mwBw""> <a href=""Asia_Minor.html"" id=""mwCA"" title=""Asia Minor"">Asia Minor</a></li>"
Spanish,Asia Sudoeste,Noun, f,Southwest Asia, Southwest Asia,"<li id=""mwBQ""> <a href=""Southwest_Asia.html"" id=""mwBg"" title=""Southwest Asia"">Southwest Asia</a></li>"
Spanish,Asia del Este,Proper noun, f,East Asia , East Asia (the Far East),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""East_Asia.html"" title=""East Asia"">East Asia</a></span> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">the Far East</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
